8/2/2018,52044,Drucill Kilmaster,InActive,Campaign 8,Richmond,Period contract,Food Chemist,89747,Drucill Kilmaster,78739,Drucill Kilmaster,,Drucill,Public Utilities,,Tampa,VA,Nathanial,Biodex,Campaign 8,5.76,1.1,0.34,1.46,1.16,0.28,0.64,0.55,0.11,0.21,0.41,0.47,0.52,0.8,0.17,22.9,4.58,3.84,26.98,13.58,18.81,19.25,3.24,10.59,19.72,7.61,17.89,4.89,13.79,17.28,17.76,18.42,1.45,0.12,0.77,1.09,2018-06-13 18:21:24,2018-06-14 03:21:24,2018-12-13 18:21:24
1/14/2018,5,Alleen Petrillo,InActive,Campaign 4,Memphis,Verbal contract,Accounting Assistant I,98263,Alleen Petrillo,69649,Alleen Petrillo,Periract,Alleen,Consumer Services,Vct,Salt Lake City,TN,Starla,Sonair,Campaign 4,9.82,1.1,0.67,0.52,1.02,0.03,1.09,0.44,0.13,0.79,0.06,0.48,0.37,0.92,0.98,38.92,4.12,2.86,17.24,11.41,3.96,5.47,15.47,13.6,12.2,17.59,3.81,13.59,17.79,6.89,10.65,5.53,0.16,1.77,0.62,0.86,2018-07-01 07:18:33,2018-07-01 16:18:33,2019-01-01 07:18:33
3/13/2018,9,Faun Darker,Active,Campaign 2,Escondido,Period contract,Statistician IV,80178,Faun Darker,67150,Faun Darker,Stanorm coact,Faun,Health Care,Wrntract,Corpus Christi,CA,Conan,Ronstring,Campaign 2,5.67,0.9,0.01,0.49,0.23,0.48,1.44,0.51,0.81,0.1,0.98,0.89,0.57,0.48,0.17,24.28,3.03,3.97,20.65,18.0,6.83,10.83,5.76,8.94,3.5,13.38,9.46,7.61,7.0,15.88,11.28,4.39,1.48,1.95,1.09,1.72,2017-10-18 10:02:09,2017-10-18 19:02:09,2018-04-18 10:02:09
6/18/2018,6,Pavla Whitecross,InActive,Campaign 7,Colorado Springs,Written contract,Research Nurse,75043,Pavla Whitecross,83845,Pavla Whitecross,Stanorm coact,Pavla,Finance,Stanorm coact,Long Beach,CO,Franciska,Matsoft,Campaign 7,5.0,0.8,0.53,1.35,1.39,0.41,1.48,0.35,0.24,0.16,0.83,0.24,0.19,0.87,0.12,27.08,4.77,4.16,26.86,16.32,3.17,9.5,8.55,18.42,17.58,10.49,5.19,17.65,6.27,7.87,12.21,15.95,1.16,1.31,1.58,0.27,2017-09-22 03:51:51,2017-09-22 12:51:51,2018-03-22 03:51:51
7/19/2018,802,Willyt Paskell,InActive,Campaign 8,Denver,Standard form contract,Pharmacist,87882,Willyt Paskell,85689,Willyt Paskell,Stanorm coact,Willyt,n/a,Vct,Orlando,CO,Maury,Ronstring,Campaign 8,5.8,0.9,1.54,0.29,1.69,0.06,1.22,0.36,0.92,0.3,0.91,0.95,0.59,0.33,0.58,25.21,3.05,2.87,20.02,22.11,5.7,14.06,3.52,12.64,7.31,5.75,16.74,19.8,1.56,3.43,14.77,10.98,1.27,1.83,0.34,0.47,2017-10-28 20:03:08,2017-10-29 05:03:08,2018-04-28 20:03:08
3/30/2018,7178,Brittne Brussell,Active,Campaign 2,Mount Vernon,Verbal contract,Assistant Manager,58895,Brittne Brussell,74493,Brittne Brussell,,Brittne,Energy,,Battle Creek,NY,Krispin,Voltsillam,Campaign 2,7.39,0.9,1.13,1.73,1.23,0.01,1.41,0.37,0.97,0.12,0.93,0.46,0.32,0.65,0.24,35.32,2.71,3.78,13.32,14.05,15.15,10.7,15.35,15.9,3.36,3.73,14.05,10.77,15.97,19.75,8.2,12.3,1.74,1.0,0.06,1.56,2017-08-16 08:35:59,2017-08-16 17:35:59,2018-02-16 08:35:59
7/25/2018,985,Rodie Aspinal,Active,Campaign 5,Jersey City,Standard form contract,Programmer Analyst II,58219,Rodie Aspinal,91366,Rodie Aspinal,Periract,Rodie,Health Care,Stanorm coact,Saint Louis,NJ,Orella,Alpha,Campaign 5,5.96,1.2,0.99,1.78,1.76,0.35,1.48,0.19,0.69,0.2,0.35,0.62,0.82,0.2,0.41,36.04,2.33,4.55,27.95,15.97,10.56,19.47,17.65,11.23,4.41,15.14,4.56,16.3,7.17,19.44,9.56,0.63,1.32,0.45,0.81,1.08,2017-08-25 21:45:37,2017-08-26 06:45:37,2018-02-25 21:45:37
3/3/2018,0583,Sisely Nibloe,InActive,Campaign 4,South Bend,Written contract,Tax Accountant,67631,Sisely Nibloe,89629,Sisely Nibloe,Periract,Sisely,Consumer Services,Vct,Minneapolis,IN,Jelene,Wrapsafe,Campaign 4,6.65,1.4,1.31,1.61,0.48,0.35,0.74,0.19,0.64,0.13,0.07,0.39,0.86,0.02,0.07,33.44,2.36,4.0,15.94,26.43,2.51,2.2,4.6,4.07,17.82,18.36,4.81,4.31,11.09,10.01,6.89,8.37,1.87,1.97,1.29,0.56,2018-03-27 12:37:16,2018-03-27 21:37:16,2018-09-27 12:37:16
4/30/2018,5268,Tana Counihan,Active,Campaign 7,Palmdale,Written contract,Clinical Specialist,74567,Tana Counihan,92638,Tana Counihan,,Tana,Consumer Non-Durables,,Killeen,CA,Debby,Sub-Ex,Campaign 7,7.62,1.1,0.66,0.72,1.97,0.5,0.09,0.76,0.53,0.56,0.93,0.98,0.53,0.47,0.84,30.74,2.48,2.22,13.41,13.92,8.91,11.5,15.38,6.81,12.26,13.14,17.72,3.54,13.44,0.45,18.56,9.06,0.66,1.16,1.37,1.6,2018-06-12 05:16:25,2018-06-12 14:16:25,2018-12-12 05:16:25
12/3/2017,766,Stephenie Askey,Active,Campaign 7,Los Angeles,Standard form contract,Safety Technician IV,97567,Stephenie Askey,90125,Stephenie Askey,Wrntract,Stephenie,n/a,Periract,Tampa,CA,Jobie,Regrant,Campaign 7,8.41,0.7,1.02,0.66,0.39,0.03,1.56,0.34,0.08,0.48,0.7,0.2,0.57,0.39,0.97,22.3,3.06,3.32,18.97,18.6,3.7,16.49,10.78,8.14,2.71,8.29,15.81,6.97,4.31,19.28,4.16,3.55,1.34,0.45,0.59,1.03,2018-06-21 14:22:56,2018-06-21 23:22:56,2018-12-21 14:22:56
8/24/2017,132,Shalne Oene,Active,Campaign 4,Fullerton,Written contract,Financial Analyst,77688,Shalne Oene,83584,Shalne Oene,,Shalne,n/a,,Las Vegas,CA,Rickie,Wrapsafe,Campaign 4,6.6,0.2,1.8,0.79,1.86,0.38,1.42,0.65,0.63,1.0,0.55,0.71,0.1,0.65,0.99,38.59,4.83,2.85,18.26,29.62,8.16,5.13,14.37,5.4,8.24,3.7,6.04,16.03,14.77,8.86,6.73,8.78,0.74,1.68,0.6,0.14,2018-04-02 04:22:54,2018-04-02 13:22:54,2018-10-02 04:22:54
4/4/2018,76066,Rosemarie Glover,Active,Campaign 1,Washington,Verbal contract,Nurse,76505,Rosemarie Glover,93382,Rosemarie Glover,Stanorm coact,Rosemarie,Finance,Periract,Springfield,DC,Gaylord,Biodex,Campaign 1,9.6,0.6,0.78,0.44,0.43,0.09,0.18,0.67,0.91,0.97,0.07,0.15,0.51,0.74,0.68,27.74,3.78,3.19,11.28,20.61,7.97,11.62,2.32,10.84,7.74,7.19,11.55,3.94,1.58,15.67,8.0,18.94,1.03,0.39,1.5,1.31,2017-12-15 22:22:08,2017-12-16 07:22:08,2018-06-15 22:22:08
5/7/2018,8257,Daphene Skitt,InActive,Campaign 4,Boston,Verbal contract,Nuclear Power Engineer,80628,Daphene Skitt,95478,Daphene Skitt,,Daphene,Basic Industries,,East Saint Louis,MA,Rozele,Zaam-Dox,Campaign 4,6.17,0.9,1.38,1.33,1.1,0.26,0.5,0.93,0.85,0.02,0.8,0.37,0.46,0.31,0.12,30.97,2.7,2.72,19.56,27.07,7.88,18.48,9.25,6.39,6.17,7.19,10.06,10.25,5.06,8.44,0.08,12.67,0.98,1.39,0.66,1.68,2018-05-31 00:53:32,2018-05-31 09:53:32,2018-11-30 00:53:32
4/25/2018,0542,Debbi Dillaway,Active,Campaign 8,Newark,Period contract,Software Consultant,74589,Debbi Dillaway,80942,Debbi Dillaway,,Debbi,n/a,,Cincinnati,DE,Lew,Alpha,Campaign 8,7.29,2.0,1.14,0.11,1.89,0.33,0.03,0.54,0.99,0.96,0.08,0.31,0.02,0.95,0.43,34.22,3.08,4.52,21.13,21.09,11.82,9.14,17.81,14.53,19.06,15.77,5.78,3.83,2.37,18.98,8.55,13.13,0.72,0.24,1.08,0.75,2017-09-04 07:29:46,2017-09-04 16:29:46,2018-03-04 07:29:46
10/23/2017,1620,Toni Sanchez,InActive,Campaign 3,Carson City,Written contract,Human Resources Assistant III,74394,Toni Sanchez,76833,Toni Sanchez,Stanorm coact,Toni,Finance,Wrntract,Lansing,NV,Kaylyn,Matsoft,Campaign 3,8.05,1.1,1.79,1.03,0.29,0.23,1.06,0.32,0.36,0.62,0.49,0.85,0.02,0.19,0.33,37.25,3.06,2.61,24.08,22.71,6.08,7.29,19.1,3.51,7.95,18.59,11.76,5.69,4.5,17.95,16.92,12.9,1.85,0.35,0.45,0.67,2018-07-30 07:58:32,2018-07-30 16:58:32,2019-01-30 07:58:32
3/30/2018,14,Nance Fillary,InActive,Campaign 6,San Antonio,Written contract,Research Associate,66913,Nance Fillary,74672,Nance Fillary,,Nance,Public Utilities,,South Bend,TX,Debee,Stringtough,Campaign 6,5.6,0.1,1.89,1.46,1.9,0.37,0.67,0.19,0.74,0.87,0.82,0.83,0.43,0.77,0.83,39.66,4.86,4.02,19.47,24.64,15.89,2.24,2.22,12.69,9.55,15.1,19.28,9.25,14.64,10.33,19.02,14.45,1.87,1.92,0.19,0.25,2018-04-11 02:48:37,2018-04-11 11:48:37,2018-10-11 02:48:37
9/7/2017,49110,Merissa Hartland,InActive,Campaign 8,Wilkes Barre,Verbal contract,Compensation Analyst,90918,Merissa Hartland,85467,Merissa Hartland,Periract,Merissa,Capital Goods,Wrntract,Tacoma,PA,Marlowe,Transcof,Campaign 8,8.3,0.3,1.12,1.46,0.23,0.24,1.36,0.97,0.6,0.89,0.78,0.22,0.89,0.34,0.78,21.22,4.01,2.05,26.02,14.21,9.3,8.61,6.46,2.34,13.96,10.33,2.17,12.92,11.43,9.44,7.34,12.66,0.97,0.53,1.24,1.33,2018-03-10 21:32:40,2018-03-11 06:32:40,2018-09-10 21:32:40
9/14/2017,47875,Camile Grishanin,InActive,Campaign 5,Cleveland,Verbal contract,Technical Writer,79911,Camile Grishanin,89479,Camile Grishanin,Periract,Camile,Finance,Vct,Portland,OH,Claudianus,Veribet,Campaign 5,7.31,1.1,0.87,0.66,1.64,0.37,0.06,0.13,0.78,0.71,0.82,0.23,0.5,0.25,0.57,33.57,3.5,3.0,29.71,25.4,13.59,10.84,18.74,13.22,4.54,5.59,5.51,4.6,0.67,18.64,17.21,5.13,1.62,0.97,1.29,0.47,2017-11-30 01:33:10,2017-11-30 10:33:10,2018-05-30 01:33:10
4/18/2018,97812,Maryl Ricks,InActive,Campaign 6,San Bernardino,Verbal contract,Media Manager II,70981,Maryl Ricks,58232,Maryl Ricks,Vct,Maryl,Capital Goods,Wrntract,Pasadena,CA,Bartram,Alphazap,Campaign 6,8.47,1.8,1.67,1.85,0.33,0.28,1.99,0.8,0.48,0.46,0.35,0.92,0.69,0.42,0.42,27.68,3.42,2.37,22.42,22.39,14.86,2.76,9.24,17.07,3.46,6.99,9.54,19.91,10.45,12.32,7.93,14.77,0.03,1.87,0.49,1.73,2017-12-09 07:57:34,2017-12-09 16:57:34,2018-06-09 07:57:34
10/11/2017,17026,Truda Fothergill,Active,Campaign 8,Toledo,Written contract,Staff Accountant II,92010,Truda Fothergill,81435,Truda Fothergill,,Truda,Finance,,Daytona Beach,OH,Mira,Job,Campaign 8,9.05,1.7,0.9,1.41,1.31,0.29,0.18,0.62,0.73,0.1,0.45,0.91,0.95,0.18,0.71,31.65,2.66,3.34,14.35,27.35,9.27,17.0,10.0,17.92,2.31,17.03,8.38,5.7,5.85,16.41,5.35,9.77,1.07,0.65,1.32,0.45,2018-07-11 18:27:03,2018-07-12 03:27:03,2019-01-11 18:27:03
9/11/2017,39,Eunice Holmyard,InActive,Campaign 7,Salt Lake City,Written contract,Automation Specialist I,85738,Eunice Holmyard,78230,Eunice Holmyard,,Eunice,Finance,,Pittsburgh,UT,Giacopo,Y-find,Campaign 7,7.08,0.7,0.59,1.01,1.74,0.39,1.84,0.28,0.7,0.92,0.53,0.17,0.72,0.3,0.52,24.68,2.05,3.8,29.74,18.54,9.47,5.55,13.38,17.48,11.29,12.5,14.36,14.27,2.71,2.25,12.83,17.94,0.3,0.72,0.65,1.85,2018-06-11 18:31:34,2018-06-12 03:31:34,2018-12-11 18:31:34
7/13/2018,717,Ricki Kleinert,InActive,Campaign 6,Portland,Verbal contract,Software Consultant,92958,Ricki Kleinert,75318,Ricki Kleinert,Vct,Ricki,n/a,Wrntract,Miami,ME,Pascal,Sonsing,Campaign 6,6.89,0.4,0.73,0.41,1.64,0.35,0.27,0.86,0.15,0.0,0.6,0.91,0.85,0.89,0.07,28.27,3.57,3.09,17.77,16.49,6.95,5.01,11.78,7.17,14.66,5.77,9.78,10.02,10.21,14.1,8.0,5.65,0.91,0.83,1.55,0.99,2017-09-12 19:47:31,2017-09-13 04:47:31,2018-03-12 19:47:31
4/29/2018,2531,Henka Vaines,InActive,Campaign 1,Tampa,Standard form contract,Database Administrator II,63327,Henka Vaines,84299,Henka Vaines,Stanorm coact,Henka,Consumer Services,Stanorm coact,Trenton,FL,Gaspar,Fix San,Campaign 1,6.82,1.7,1.45,0.11,1.75,0.21,0.66,0.15,0.92,0.97,0.31,0.1,0.11,0.54,0.09,26.47,4.26,4.61,27.21,27.76,11.79,15.91,17.3,17.09,8.12,14.27,2.47,12.63,4.46,3.45,17.69,13.58,1.31,1.66,1.91,0.26,2018-03-10 06:31:12,2018-03-10 15:31:12,2018-09-10 06:31:12
11/13/2017,84,Daisi Sellers,InActive,Campaign 8,Erie,Verbal contract,Civil Engineer,83826,Daisi Sellers,59526,Daisi Sellers,,Daisi,Energy,,Huntington Beach,PA,Aldwin,Zaam-Dox,Campaign 8,5.98,1.9,1.45,1.59,1.7,0.29,0.97,0.41,0.15,0.71,0.76,0.43,0.95,0.86,0.37,22.87,3.08,2.54,29.67,24.4,12.39,19.1,6.28,17.73,7.27,2.77,13.68,2.66,15.96,4.09,10.11,18.87,0.7,0.09,1.52,1.13,2018-07-27 18:24:00,2018-07-28 03:24:00,2019-01-27 18:24:00
5/29/2018,51778,Nicoline Denial,InActive,Campaign 4,Houston,Written contract,Engineer I,66706,Nicoline Denial,82006,Nicoline Denial,Vct,Nicoline,n/a,Periract,Newport News,TX,Kelwin,Namfix,Campaign 4,9.49,0.8,1.05,0.35,0.18,0.0,1.14,0.95,0.84,0.03,0.08,0.06,0.66,0.88,0.79,33.32,4.98,2.04,29.66,21.66,15.63,11.63,15.37,14.22,13.08,9.68,3.58,18.88,3.85,15.03,8.9,11.29,0.36,1.5,0.06,1.0,2017-09-02 13:35:31,2017-09-02 22:35:31,2018-03-02 13:35:31
11/24/2017,445,Jacinda Leeburne,Active,Campaign 1,San Angelo,Written contract,Office Assistant II,78900,Jacinda Leeburne,67218,Jacinda Leeburne,Stanorm coact,Jacinda,Finance,Stanorm coact,Nashville,TX,Wilhelm,Opela,Campaign 1,7.38,1.7,1.55,0.39,0.64,0.19,0.91,0.64,0.07,0.37,1.0,0.51,0.67,0.08,0.05,24.97,2.01,4.25,11.83,20.59,17.52,2.68,6.51,13.42,7.36,5.86,18.83,19.95,0.45,5.09,17.97,9.94,0.62,1.93,0.56,0.46,2018-02-19 13:59:58,2018-02-19 22:59:58,2018-08-19 13:59:58
8/16/2017,69,Stephani Sawyer,Active,Campaign 6,South Bend,Standard form contract,Civil Engineer,75874,Stephani Sawyer,63978,Stephani Sawyer,,Stephani,Finance,,Fairfield,IN,Forester,Stronghold,Campaign 6,8.52,0.6,1.25,1.78,0.36,0.02,1.63,0.69,0.62,0.14,0.84,0.18,0.38,0.0,0.75,24.63,4.55,3.33,17.45,25.01,15.75,10.59,7.59,11.3,11.65,10.27,18.01,18.51,19.44,4.85,10.16,10.53,0.11,0.85,1.08,0.99,2018-06-21 14:07:39,2018-06-21 23:07:39,2018-12-21 14:07:39
3/30/2018,14909,Shela Van Ross,InActive,Campaign 2,Jackson,Written contract,Cost Accountant,98343,Shela Van Ross,72124,Shela Van Ross,Vct,Shela,Consumer Services,Wrntract,Omaha,TN,Dorelle,Tampflex,Campaign 2,9.17,1.8,0.77,1.95,1.83,0.29,1.04,0.17,0.21,0.51,0.15,0.43,0.35,0.42,0.74,31.87,4.92,3.99,22.6,27.67,5.01,7.49,2.82,5.99,9.39,16.6,13.22,8.04,8.11,4.99,12.22,16.62,1.21,0.31,0.27,1.24,2018-05-28 15:37:22,2018-05-29 00:37:22,2018-11-28 15:37:22
8/26/2017,80,Eleen Bortoluzzi,InActive,Campaign 2,Dallas,Standard form contract,Environmental Tech,86086,Eleen Bortoluzzi,96305,Eleen Bortoluzzi,Stanorm coact,Eleen,n/a,Wrntract,Albuquerque,TX,Merrielle,Bitchip,Campaign 2,7.74,1.3,0.75,1.25,0.65,0.42,1.43,0.31,0.97,0.41,0.71,0.44,0.49,0.23,0.84,26.06,3.96,4.4,14.62,21.48,12.53,19.9,16.94,15.85,18.43,4.04,7.54,7.11,7.76,0.82,13.95,5.82,1.18,0.35,1.84,1.1,2018-01-07 18:34:29,2018-01-08 03:34:29,2018-07-07 18:34:29
7/1/2018,670,Bibi Darlasson,Active,Campaign 1,Phoenix,Written contract,Database Administrator I,95852,Bibi Darlasson,73698,Bibi Darlasson,Wrntract,Bibi,Finance,Vct,Denton,AZ,Karlan,Zamit,Campaign 1,8.39,1.2,0.9,1.18,1.39,0.38,0.42,0.1,0.16,0.45,0.48,0.45,0.39,0.42,0.73,23.19,3.51,2.71,14.7,28.67,2.58,18.66,2.64,12.7,17.03,3.03,17.32,5.1,1.88,9.73,17.75,9.81,0.32,0.9,1.66,0.88,2018-04-08 18:08:51,2018-04-09 03:08:51,2018-10-08 18:08:51
4/29/2018,0,Bel Sexti,InActive,Campaign 3,Houston,Verbal contract,VP Sales,56038,Bel Sexti,79724,Bel Sexti,Vct,Bel,n/a,Vct,Monticello,TX,Edeline,Span,Campaign 3,7.73,0.5,1.0,1.28,0.17,0.16,0.46,0.19,0.41,0.11,0.13,0.39,0.87,0.23,0.62,21.66,2.01,2.78,18.06,24.59,2.97,8.45,9.22,8.42,5.43,14.85,12.12,2.58,11.57,6.34,14.32,3.68,0.87,0.3,1.78,1.29,2017-08-18 08:52:55,2017-08-18 17:52:55,2018-02-18 08:52:55
9/22/2017,22776,Valry Pusill,InActive,Campaign 5,New Hyde Park,Period contract,Recruiter,81220,Valry Pusill,70784,Valry Pusill,Periract,Valry,n/a,Vct,Honolulu,NY,Coriss,Voyatouch,Campaign 5,7.8,1.9,1.94,1.01,0.64,0.05,0.23,0.97,0.39,0.38,0.02,0.21,0.9,0.12,0.91,39.6,2.61,3.69,27.24,25.32,5.18,2.47,17.49,15.0,13.98,16.63,17.83,14.36,11.44,19.82,12.11,8.78,0.13,1.26,0.53,1.0,2018-02-12 04:38:17,2018-02-12 13:38:17,2018-08-12 04:38:17
4/27/2018,0381,Melodee Jesson,Active,Campaign 4,Atlanta,Period contract,Internal Auditor,91860,Melodee Jesson,55825,Melodee Jesson,Periract,Melodee,Finance,Stanorm coact,Richmond,GA,Toinette,Tin,Campaign 4,7.97,0.2,1.7,0.04,0.77,0.44,0.29,0.97,0.05,0.24,0.53,0.63,0.5,0.31,0.01,22.31,3.07,3.62,11.71,21.67,16.83,4.11,3.08,15.77,15.66,14.73,9.45,10.65,0.4,6.51,6.16,15.87,1.55,1.18,1.94,0.22,2018-01-17 23:37:14,2018-01-18 08:37:14,2018-07-17 23:37:14
1/15/2018,618,Mersey Westphal,InActive,Campaign 8,Garden Grove,Written contract,GIS Technical Architect,89656,Mersey Westphal,70156,Mersey Westphal,Vct,Mersey,Health Care,Vct,Green Bay,CA,Riva,Viva,Campaign 8,5.95,0.4,1.04,0.59,0.21,0.42,1.86,0.47,0.95,0.04,0.2,0.8,0.86,0.26,0.34,39.58,4.1,2.14,22.07,17.72,5.3,5.17,12.21,19.05,13.36,12.67,9.63,17.27,15.8,18.61,7.9,7.83,1.13,1.45,1.69,1.44,2017-10-04 18:54:14,2017-10-05 03:54:14,2018-04-04 18:54:14
5/14/2018,02552,Enrika Potapczuk,InActive,Campaign 5,Denver,Written contract,Sales Representative,60084,Enrika Potapczuk,64381,Enrika Potapczuk,Wrntract,Enrika,Capital Goods,Stanorm coact,Columbus,CO,Dylan,Duobam,Campaign 5,5.17,1.4,1.39,0.79,0.49,0.11,1.14,0.76,0.0,0.28,0.23,0.52,0.19,0.43,0.79,27.36,3.83,3.45,14.22,19.43,8.77,12.79,18.65,8.3,18.73,14.26,5.79,16.02,4.72,19.73,5.46,14.58,0.66,0.78,0.34,1.55,2017-10-29 04:55:50,2017-10-29 13:55:50,2018-04-29 04:55:50
10/10/2017,5821,Katine Satterfitt,InActive,Campaign 1,Lynchburg,Standard form contract,Systems Administrator III,82819,Katine Satterfitt,97931,Katine Satterfitt,,Katine,n/a,,San Francisco,VA,Ellynn,Keylex,Campaign 1,5.98,0.3,1.82,0.05,0.33,0.1,0.89,0.18,0.16,0.46,0.83,0.81,0.26,0.81,0.2,23.14,4.33,4.72,19.27,19.3,18.01,14.84,19.32,4.02,7.26,17.68,4.51,13.84,13.5,3.15,12.55,4.01,0.68,1.46,0.53,0.86,2017-11-23 18:49:38,2017-11-24 03:49:38,2018-05-23 18:49:38
2/11/2018,13,Freddie Pickance,Active,Campaign 3,Amarillo,Written contract,Administrative Officer,98960,Freddie Pickance,77622,Freddie Pickance,,Freddie,n/a,,Cincinnati,TX,Lorrie,Ventosanzap,Campaign 3,8.96,0.3,1.37,1.02,0.62,0.25,1.69,0.88,0.31,0.07,0.65,0.8,0.15,0.63,0.44,22.57,4.93,4.46,16.49,15.08,14.71,3.74,18.71,15.88,10.04,11.42,19.86,16.48,6.07,17.02,19.66,13.36,0.82,0.14,1.11,0.6,2017-11-12 16:07:43,2017-11-13 01:07:43,2018-05-12 16:07:43
4/26/2018,7070,Gavrielle Paolo,Active,Campaign 1,Albany,Standard form contract,Senior Financial Analyst,65527,Gavrielle Paolo,94799,Gavrielle Paolo,,Gavrielle,n/a,,Cincinnati,NY,Worth,Otcom,Campaign 1,6.49,1.2,1.21,0.62,1.54,0.03,1.93,0.55,0.72,0.88,0.26,0.62,0.72,0.35,0.18,38.43,3.34,2.16,12.0,15.65,15.12,17.35,18.42,9.54,4.65,3.63,19.93,3.9,19.7,10.92,10.92,0.15,0.26,1.54,0.87,1.63,2018-05-10 13:01:52,2018-05-10 22:01:52,2018-11-10 13:01:52
4/1/2018,854,Shaine Paoloni,Active,Campaign 8,Philadelphia,Verbal contract,Software Test Engineer II,81634,Shaine Paoloni,70830,Shaine Paoloni,Periract,Shaine,Consumer Services,Wrntract,Anchorage,PA,Margeaux,Tampflex,Campaign 8,6.89,1.0,1.79,1.8,1.02,0.18,0.61,0.93,0.27,0.15,0.26,0.94,0.1,0.62,0.76,26.11,2.96,4.04,12.02,21.16,16.21,15.91,11.92,16.62,11.45,16.52,6.77,18.11,3.56,11.27,12.48,0.67,0.69,1.22,0.09,1.87,2017-08-22 07:18:53,2017-08-22 16:18:53,2018-02-22 07:18:53
11/27/2017,6,Shelly Tock,InActive,Campaign 4,San Diego,Verbal contract,Data Coordiator,99248,Shelly Tock,79450,Shelly Tock,,Shelly,n/a,,Albany,CA,Weylin,Fix San,Campaign 4,9.94,1.7,1.43,1.06,1.69,0.33,1.2,0.85,0.42,0.71,0.69,0.01,0.15,0.56,0.36,23.54,4.57,3.66,11.85,10.26,10.46,17.96,4.35,19.43,14.1,14.68,5.06,10.4,18.82,10.21,17.47,16.09,1.0,1.73,0.03,1.86,2018-02-19 19:14:38,2018-02-20 04:14:38,2018-08-19 19:14:38
10/24/2017,273,Coral Woollhead,InActive,Campaign 2,Inglewood,Written contract,Director of Sales,84388,Coral Woollhead,93416,Coral Woollhead,,Coral,n/a,,Portland,CA,Beltran,Tempsoft,Campaign 2,5.62,2.0,0.84,0.02,1.89,0.46,1.68,0.65,0.26,0.18,0.5,0.49,0.38,0.21,0.24,37.99,4.42,2.82,20.49,12.19,13.83,14.27,14.11,13.99,19.84,11.18,14.64,5.3,15.81,8.47,0.22,16.52,0.75,1.95,0.54,0.3,2018-08-02 18:11:24,2018-08-03 03:11:24,2019-02-02 18:11:24
1/16/2018,84,Tally Stanesby,InActive,Campaign 1,Lincoln,Period contract,Registered Nurse,76335,Tally Stanesby,66357,Tally Stanesby,Stanorm coact,Tally,Consumer Services,Vct,El Paso,NE,Kelsy,Gembucket,Campaign 1,8.48,0.3,0.99,0.24,1.49,0.24,1.62,0.03,0.67,0.44,0.84,0.49,0.09,0.33,0.62,28.77,4.21,2.13,12.84,28.02,6.5,15.2,6.66,17.18,7.78,2.49,19.15,6.32,11.68,18.56,6.36,17.9,1.7,1.94,0.49,0.12,2018-01-05 03:07:44,2018-01-05 12:07:44,2018-07-05 03:07:44
9/10/2017,5688,Randie Kinnaird,InActive,Campaign 5,Montgomery,Standard form contract,Structural Engineer,78750,Randie Kinnaird,92103,Randie Kinnaird,Wrntract,Randie,Consumer Services,Wrntract,Stockton,AL,Diarmid,Flowdesk,Campaign 5,6.89,1.2,1.07,0.67,0.86,0.28,1.55,0.59,0.89,0.57,0.14,0.01,0.56,0.36,0.67,22.4,3.96,2.41,14.74,12.86,7.06,5.83,8.26,3.61,3.02,12.73,12.66,6.12,12.34,2.92,2.44,6.82,1.19,0.39,1.55,0.32,2018-03-15 03:52:46,2018-03-15 12:52:46,2018-09-15 03:52:46
1/26/2018,71,Shir Scholz,Active,Campaign 7,Portland,Verbal contract,Health Coach III,60411,Shir Scholz,65139,Shir Scholz,,Shir,Health Care,,Saint Cloud,OR,Clair,Tres-Zap,Campaign 7,7.54,1.0,0.45,1.85,1.91,0.24,1.83,0.01,0.59,0.52,0.27,0.01,0.96,0.88,0.16,23.75,2.05,4.66,27.7,10.77,14.67,5.25,12.78,15.95,19.0,8.11,9.33,13.33,12.8,10.27,6.33,4.35,1.38,0.23,0.01,1.24,2017-12-28 07:31:57,2017-12-28 16:31:57,2018-06-28 07:31:57
11/2/2017,822,Catie Ganny,InActive,Campaign 7,Charleston,Period contract,Accounting Assistant III,73609,Catie Ganny,95719,Catie Ganny,Periract,Catie,Finance,Vct,Los Angeles,WV,Antonio,Andalax,Campaign 7,9.15,0.1,2.0,0.74,0.81,0.1,0.47,0.88,0.33,0.39,0.22,0.46,0.79,0.4,0.24,34.05,3.97,2.3,22.16,28.18,12.84,5.35,11.93,14.75,14.77,10.4,2.56,4.92,7.33,6.16,16.74,16.33,1.77,0.63,0.46,1.07,2017-12-22 07:34:09,2017-12-22 16:34:09,2018-06-22 07:34:09
7/14/2018,40844,Janel Goldthorp,InActive,Campaign 2,Winston Salem,Written contract,Senior Developer,93485,Janel Goldthorp,98687,Janel Goldthorp,Periract,Janel,Technology,Vct,Baton Rouge,NC,Susanna,Lotlux,Campaign 2,5.29,1.1,0.01,0.65,1.4,0.4,0.15,0.65,0.47,0.9,0.81,0.64,0.12,0.57,0.62,24.34,3.41,2.99,15.43,27.66,8.56,14.94,2.91,9.24,18.99,16.1,19.57,5.33,2.23,4.6,10.57,2.94,0.38,1.54,1.38,1.11,2018-06-27 11:26:30,2018-06-27 20:26:30,2018-12-27 11:26:30
